2015/S
2015-04-27 15:33:35
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category;snuev_lec_id;snuev_eval_score
교양;중어중문학과;1학년;032.005;001;초급한문 1;3;월(7-3)/수(7-3)/금(7-3);003-108/003-108/003-108;강성위;30;0;;;;
교양;중어중문학과;1학년;032.005;002;초급한문 1;3;월(1-3)/수(1-3)/금(1-3);002-110/002-110/002-110;신원철;30;0;;;;
교양;중어중문학과;1학년;032.006;001;초급한문 2;3;월(4-3)/수(4-3)/금(4-3);003-106/003-106/003-106;임도현;30;0;;;;
교양;중어중문학과;1학년;032.007;001;중급한문;3;월(7-3)/수(7-3)/금(7-3);002-110/002-110/002-110;김지영;30;0;;;;
교양;중어중문학과;1학년;032.010;001;초급중국어 1;3;월(1-3)/월(4.5-1.5)/월(4.5-1.5)/수(1-3)/수(4.5-1.5)/수(4.5-1.5)/금(1-3);003-106/008-406/008-407/003-106/008-406/008-407/003-106;최석원;30;0;〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 3시간);;;
교양;중어중문학과;1학년;032.010;002;초급중국어 1;3;월(4-3)/월(7.5-1.5)/월(7.5-1.5)/수(4-3)/수(7.5-1.5)/수(7.5-1.5)/금(4-3);003-104/008-406/008-407/003-104/008-406/008-407/003-104;류소진;30;0;〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 3시간);;;
교양;중어중문학과;1학년;032.011;001;초급중국어 2;3;월(4-3)/월(1.5-1.5)/월(1.5-1.5)/수(4-3)/수(1.5-1.5)/수(1.5-1.5)/금(4-3);001-207/008-406/008-407/001-207/008-406/008-407/001-207;이윤희;30;0;〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 3시간);;;
교양;중어중문학과;1학년;032.012;001;중급중국어 1;3;월(1-3)/수(1-3)/금(1-3);006-106/006-106/006-106;이운재;30;0;〈수강제한 관련 수강편람 필독〉;;;
교양;중어중문학과;1학년;032.013;001;중급중국어 2;3;월(4-3)/수(4-3)/금(4-3);006-103/006-103/006-103;홍연옥;30;0;〈수강제한 관련 수강편람 필독〉;;;
교양;영어영문학과;1학년;032.017;001;대학영어 1;2;월(1-3)/화(1.5-1.5)/수(1-3)/목(1.5-1.5)/금(1-3);002-104/002-104/002-104/002-104/002-104;이귀분;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;002;대학영어 1;2;월(1-3)/화(1.5-1.5)/수(1-3)/목(1.5-1.5)/금(1-3);002-106/002-106/002-106/002-106/002-106;임현양;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;003;대학영어 1;2;월(1-3)/화(3-1.5)/수(1-3)/목(3-1.5)/금(1-3);003-116/003-116/003-116/003-116/003-116;장성현;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;004;대학영어 1;2;월(1-3)/화(3-1.5)/수(1-3)/목(3-1.5)/금(1-3);008-402/002-105/008-402/002-105/008-402;모윤숙;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;005;대학영어 1;2;월(1-3)/화(4.5-1.5)/수(1-3)/목(4.5-1.5)/금(1-3);008-403/008-403/008-403/008-403/008-403;안미연;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;006;대학영어 1;2;월(1-3)/화(4.5-1.5)/수(1-3)/목(4.5-1.5)/금(1-3);008-408/008-408/008-408/008-408/008-408;Jeanhee Kim;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;007;대학영어 1;2;월(4-3)/월(2-1)/수(4-3)/수(2-1)/금(4-3)/금(2-1);002-106/005-208/002-106/005-208/002-106/005-208;조희연;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;008;대학영어 1;2;월(4-3)/월(2-1)/수(4-3)/수(2-1)/금(4-3)/금(2-1);003-114/003-211/003-114/003-211/003-114/003-211;Paul Shepherd;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;009;대학영어 1;2;월(4-3)/월(3-1)/수(4-3)/수(3-1)/금(4-3)/금(3-1);003-211/003-211/003-211/003-211/003-211/003-211;박채윤;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;010;대학영어 1;2;월(4-3)/월(3-1)/수(4-3)/수(3-1)/금(4-3)/금(3-1);005-208/005-208/005-208/005-208/005-208/005-208;김이은;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;011;대학영어 1;2;월(4-3)/화(6-1.5)/수(4-3)/목(6-1.5)/금(4-3);008-402/008-403/008-402/008-403/008-402;모윤숙;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;012;대학영어 1;2;월(4-3)/화(6-1.5)/수(4-3)/목(6-1.5)/금(4-3);008-408/008-408/008-408/008-408/008-408;Jeanhee Kim;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;013;대학영어 1;2;월(7-3)/화(7.5-1.5)/수(7-3)/목(7.5-1.5)/금(7-3);002-104/002-104/002-104/002-104/002-104;이귀분;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;014;대학영어 1;2;월(7-3)/화(7.5-1.5)/수(7-3)/목(7.5-1.5)/금(7-3);002-106/002-106/002-106/002-106/002-106;조희연;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.017;015;대학영어 1;2;월(7-3)/화(7.5-1.5)/수(7-3)/목(7.5-1.5)/금(7-3);005-208/005-208/005-208/005-208/005-208;김이은;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;001;대학영어 2: 글쓰기;2;월(1-3)/수(1-3)/금(1-3);002-104-1/002-104-1/002-104-1;David Ege;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;002;대학영어 2: 글쓰기;2;월(1-3)/수(1-3)/금(1-3);002-105/002-105/002-105;Dylan Williams;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;003;대학영어 2: 글쓰기;2;월(4-3)/수(4-3)/금(4-3);002-104-1/002-104-1/002-104-1;Jeffrey James Chalk;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;004;대학영어 2: 글쓰기;2;월(4-3)/수(4-3)/금(4-3);002-105/002-105/002-105;Dylan Williams;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;005;대학영어 2: 글쓰기;2;월(7-3)/수(7-3)/금(7-3);002-104-1/002-104-1/002-104-1;Jeffrey James Chalk;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.018;006;대학영어 2: 글쓰기;2;월(7-3)/수(7-3)/금(7-3);002-105/002-105/002-105;David Ege;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.019;001;대학영어 2: 말하기;2;월(1-3)/수(1-3)/금(1-3);002-102/002-102/002-102;Katherine Lloyd;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.019;002;대학영어 2: 말하기;2;월(1-3)/수(1-3)/금(1-3);003-114/003-114/003-114;Paul Shepherd;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.019;003;대학영어 2: 말하기;2;월(4-3)/수(4-3)/금(4-3);008-403/008-403/008-403;김은아;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.019;004;대학영어 2: 말하기;2;월(7-3)/수(7-3)/금(7-3);008-402/008-402/008-402;Katherine Lloyd;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.019;005;대학영어 2: 말하기;2;월(7-3)/수(7-3)/금(7-3);008-403/008-403/008-403;김은아;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.020;001;고급영어: 산문;2;월(7-3)/수(7-3)/금(7-3);002-101-1/002-101-1/002-101-1;Shannon Marie Ahrndt;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.022;001;고급영어: 영화;2;월(4-3)/수(4-3)/금(4-3);003-116/003-116/003-116;Joel J. Park;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.022;002;고급영어: 영화;2;월(7-3)/수(7-3)/금(7-3);003-116/003-116/003-116;Joel J. Park;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.023;001;고급영어: 연극;2;월(4-3)/수(4-3)/금(4-3);005-107-2/005-107-2/005-107-2;Raymond Salcedo;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.023;002;고급영어: 연극;2;월(7-3)/수(7-3)/금(7-3);005-107-2/005-107-2/005-107-2;Raymond Salcedo;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.024;001;고급영어: 문화와 사회;2;월(4-3)/수(4-3)/금(4-3);002-101-1/002-101-1/002-101-1;Shannon Marie Ahrndt;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.024;002;고급영어: 문화와 사회;2;월(7-3)/수(7-3)/금(7-3);003-109/003-109/003-109;장성현;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.026;001;고급영어: 문학;2;월(1-3)/수(1-3)/금(1-3);002-101/002-101/002-101;Abigail Joo Young Shin;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.026;002;고급영어: 문학;2;월(4-3)/수(4-3)/금(4-3);002-102/002-102/002-102;권진아;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.026;003;고급영어: 문학;2;월(7-3)/수(7-3)/금(7-3);002-101/002-101/002-101;Abigail Joo Young Shin;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;영어영문학과;1학년;032.026;004;고급영어: 문학;2;월(7-3)/수(7-3)/금(7-3);002-102/002-102/002-102;권진아;24;0;ⓔ수강기준에 맞지않을시 F(수강편람의 "기초영어·대학영어1·대학영어2·고급영어 신청에 대한 유의사항"반드시 확인후 신청);;;
교양;불어불문학과;0;032.027;001;초급프랑스어 1;3;월(4-3)/월(2.5-1.5)/월(2.5-1.5)/수(4-3)/수(2.5-1.5)/수(2.5-1.5)/금(4-3);003-108/004-308/007-111-A/003-108/004-308/007-111-A/003-108;;30;0;;;;
교양;불어불문학과;0;032.028;001;초급프랑스어 2;3;월(1-3)/월(4-1.5)/월(4-1.5)/수(1-3)/수(4-1.5)/수(4-1.5)/금(1-3);006-103/004-308/007-111-A/006-103/004-308/007-111-A/006-103;;30;0;;;;
교양;불어불문학과;0;032.029;001;중급프랑스어 1;3;월(4-3)/수(4-3)/금(4-3);003-107/003-107/003-107;;30;0;;;;
교양;독어독문학과;1학년;032.034;001;초급독일어 1;3;월(1-3)/화(1.5-1.5)/화(1.5-1.5)/수(1-3)/목(1.5-1.5)/목(1.5-1.5)/금(1-3);008-404/003-108/003-109/008-404/003-109/003-108/008-404;황승환;20;0;;;;
교양;독어독문학과;1학년;032.034;002;초급독일어 1;3;월(4-3)/화(3-1.5)/화(3-1.5)/수(4-3)/목(3-1.5)/목(3-1.5)/금(4-3);008-404/003-108/003-109/008-404/003-108/003-109/008-404;홍성광;20;0;;;;
교양;독어독문학과;1학년;032.035;001;초급독일어 2;3;월(7-3)/화(4.5-1.5)/화(4.5-1.5)/수(7-3)/목(4.5-1.5)/목(4.5-1.5)/금(7-3);008-404/003-108/003-109/008-404/003-108/003-109/008-404;윤순식;20;0;;;;
교양;노어노문학과;1학년;032.041;001;초급러시아어 1;3;월(4-3)/화(4-3)/수(4-3)/목(4-3)/금(4-3);001-210/001-210/001-210/001-210/001-210;서선정;30;0;;;;
교양;서어서문학과;1학년;032.048;001;초급스페인어 1;3;월(1-3)/화(1-3)/화(1-3)/수(1-3)/금(1-3);008-302/001-102/001-101/008-302/008-302;;30;0;;;;
교양;서어서문학과;1학년;032.048;002;초급스페인어 1;3;월(4-3)/화(4-3)/화(4-3)/수(4-3)/금(4-3);002-110/001-103/001-101/002-110/002-110;;30;0;;;;
교양;서어서문학과;1학년;032.048;003;초급스페인어 1;3;월(1-3)/수(1-3)/목(1-3)/목(1-3)/금(1-3);003-108/003-108/001-102/001-101/003-108;;30;0;;;;
교양;서어서문학과;1학년;032.049;001;초급스페인어 2;3;월(4-3)/수(4-3)/목(4-3)/목(4-3)/금(4-3);008-303/008-303/001-103/001-101/008-303;;30;0;;;;
교양;서어서문학과;1학년;032.050;001;중급스페인어 1;3;월(1-3)/수(1-3)/금(1-3);001-102/001-102/001-102;;30;0;;;;
교양;언어학과;1학년;032.057;001;이태리어 1;3;월(7-3)/화(1-3)/수(7-3)/목(1-3)/금(7-3);001-102/008-405/001-102/008-405/001-102;이기철;40;0;주 3시간 LAB 수업 있음;;;
교양;언어학과;1학년;032.059;001;스와힐리어 1;3;월(7-3)/화(7-3)/수(7-3)/금(7-3);003-107/008-406/003-107/003-107;양철준;40;0;주 3시간 LAB 수업 있음;;;
교양;아시아언어문명학부;1학년;032.067;001;아랍어 1;3;월(4-3)/월(7-1)/수(4-3)/수(7-1)/금(4-3)/금(7-1);008-405/008-405/008-405/008-405/008-405/008-405;김능우;20;0;;;;
교양;협동과정  서양고전학전공;1학년;032.079;001;라틴어 1;3;월(4-3)/수(4-3)/금(4-3);006-108/006-108/006-108;양호영;40;0;;;;
교양;협동과정  서양고전학전공;1학년;032.079;002;라틴어 1;3;월(7-3)/수(7-3)/금(7-3);001-101/001-101/001-101;;40;0;;;;
교양;수리과학부;1학년;033.001;001;수학 및 연습 1;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);024-103/024-103/024-103/024-103/024-103/024-103;마대건;30;0;;;;
교양;수리과학부;1학년;033.001;002;수학 및 연습 1;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);024-112/024-112/024-112/024-112/024-112/024-112;김재웅;30;0;;;;
교양;수리과학부;1학년;033.001;003;수학 및 연습 1;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);025-109/025-109/025-109/025-109/025-109/025-109;김영득;30;0;;;;
교양;수리과학부;1학년;033.001;004;수학 및 연습 1;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);500-L301/500-L301/500-L301/500-L301/500-L301/500-L301;남계숙;30;0;;;;
교양;수리과학부;1학년;033.001;005;수학 및 연습 1;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);500-L302/500-L302/500-L302/500-L302/500-L302/500-L302;최양선;30;0;;;;
교양;수리과학부;1학년;033.001;006;수학 및 연습 1;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);500-L305/500-L305/500-L305/500-L305/500-L305/500-L305;권훈;30;0;;;;
교양;수리과학부;1학년;033.002;001;수학 및 연습 2;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);024-101/024-101/024-101/024-101/024-101/024-101;이영민;30;0;;;;
교양;수리과학부;1학년;033.002;002;수학 및 연습 2;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);500-L307/500-L307/500-L307/500-L307/500-L307/500-L307;박정필;30;0;;;;
교양;수리과학부;1학년;033.002;003;수학 및 연습 2;3;월(1-2)/월(3-2)/수(1-2)/수(3-2)/금(1-2)/금(3-2);024-113/024-113/024-113/024-113/024-113/024-113;박광순;30;0;;;;
교양;수리과학부;1학년;033.002;004;수학 및 연습 2;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);025-105/025-105/025-105/025-105/025-105/025-105;최광호;30;0;;;;
교양;수리과학부;1학년;033.002;005;수학 및 연습 2;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);024-207/024-207/024-207/024-207/024-207/024-207;김대용;30;0;;;;
교양;수리과학부;1학년;033.002;006;수학 및 연습 2;3;월(3-2)/월(5-2)/수(3-2)/수(5-2)/금(3-2)/금(5-2);500-L303/500-L303/500-L303/500-L303/500-L303/500-L303;천상민;30;0;;;;
교양;수리과학부;1학년;033.007;001;생명과학을 위한 수학 1;3;월(1-3)/수(1-3)/금(1-3);024-210/024-210/024-210;유자도;30;0;;;;
교양;수리과학부;1학년;033.007;002;생명과학을 위한 수학 1;3;월(4-3)/수(4-3)/금(4-3);024-211/024-211/024-211;김지영;30;0;;;;
교양;통계학과;1학년;033.019;001;통계학;3;월(1-3)/수(1-3)/금(1-3);025-110/025-110/025-110;채민우;40;0;오전 강의 (1-3교시)희망. 통계학과생은 수강 불가. 타과생들을 위한 강의;;;
교양;통계학과;1학년;033.020;001;통계학실험;1;월(5-2)/수(5-2)/금(5-2);025-203/025-203/025-203;김민조;40;0;희망시간: 월,수,금 5,6교시. 장소: 25동 203호. 통계학과생은 수강 불가. 타과생들을 위한 강의;;;
교양;물리·천문학부(물리학전공);1학년;034.001;001;물리학 1;3;월(1-3)/수(1-3)/금(1-3);028-101/028-101/028-101;이탁희;300;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.002;001;물리학 2;3;월(4-3)/수(4-3)/금(4-3);028-301/028-301/028-301;김경태;300;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.009;001;물리학실험 1;1;;;이탁희;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.009;002;물리학실험 1;1;;;이탁희;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.009;003;물리학실험 1;1;;;이탁희;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.009;004;물리학실험 1;1;;;문송기;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.009;005;물리학실험 1;1;;;문송기;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;001;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;002;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;003;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;004;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;005;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;006;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;007;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;008;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;009;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;010;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;011;물리학실험 2;1;;;김경태;30;0;;;;
교양;물리·천문학부(물리학전공);1학년;034.010;012;물리학실험 2;1;;;김경태;30;0;;;;
교양;생명과학부;1학년;034.027;003;생물학 1;3;월(4-3)/수(4-3)/금(4-3);500-L311/500-L311/500-L311;조대식;40;0;;;;
교양;생명과학부;1학년;034.029;001;생물학;3;월(4-3)/수(4-3)/금(4-3);043-1-101/043-1-101/043-1-101;안태인;100;0;;;;
교양;생명과학부;1학년;034.029;002;생물학;3;월(4-3)/수(4-3)/금(4-3);025-101/025-101/025-101;이수연;50;0;;;;
교양;생명과학부;1학년;034.033;001;생물학실험;1;화(1-3)/목(1-3);500-D-108/500-D-108;조형택;25;0;;;;
교양;생명과학부;1학년;034.033;002;생물학실험;1;화(1-3)/목(1-3);500-D-109/500-D-109;노유선;25;0;;;;
교양;생명과학부;1학년;034.033;003;생물학실험;1;화(1-3)/목(1-3);500-D-110/500-D-110;이은주;25;0;;;;
교양;생명과학부;1학년;034.033;004;생물학실험;1;화(4-3)/목(4-3);500-D-108/500-D-108;조형택;25;0;;;;
교양;생명과학부;1학년;034.033;005;생물학실험;1;화(4-3)/목(4-3);500-D-109/500-D-109;노유선;25;0;;;;
교양;생명과학부;1학년;034.033;006;생물학실험;1;화(4-3)/목(4-3);500-D-110/500-D-110;이은주;25;0;;;;
교양;국어국문학과;1학년;041.003;001;문학과 대중문화;3;월(7-3)/수(7-3)/금(7-3);001-207/001-207/001-207;최정아;40;0;* (권장과목);;;
교양;국어국문학과;1학년;041.010;001;한국현대시 읽기;3;월(1-3)/수(1-3)/금(1-3);001-207/001-207/001-207;조은주;40;0;;;;
교양;국어국문학과;1학년;041.011;001;21세기 한국소설의 이해;3;월(4-3)/수(4-3)/금(4-3);001-209/001-209/001-209;;40;0;;;;
교양;국어국문학과;1학년;041.016;001;한국기초한문;3;월(7-3)/수(7-3)/금(7-3);001-209/001-209/001-209;강혜규;40;0;;;;
교양;국어국문학과;1학년;041.017;001;한국의 한자와 한자어;3;월(1-3)/수(1-3)/금(1-3);001-209/001-209/001-209;김형술;40;0;;;;
교양;중어중문학과;1학년;041.019;001;동양의 고전;3;월(7-3)/수(7-3)/금(7-3);004-309/004-309/004-309;양중석;40;0;*(권장과목);;;
교양;영어영문학과;1학년;041.021;001;현대사회와 국제어;3;월(1-3)/수(1-3)/금(1-3);001-203/001-203/001-203;손창용;60;0;*(권장과목);;;
교양;독어독문학과;1학년;041.032;001;문학과 사회;3;월(1-3)/수(1-3)/금(1-3);009-110/009-110/009-110;양시내;60;0;*(권장과목);;;
