2014/S
2014-04-21 02:49:42
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category;snuev_lec_id;snuev_eval_score
교양;독어독문학과;1학년;032.034;002;초급독일어 1;3;월(5-3)/화(6-1)/화(6-1)/수(5-3)/금(5-3);002-213/002-207/002-213/002-213/002-213;;30;0;;;;
교양;독어독문학과;1학년;032.035;001;초급독일어 2;3;;;;30;0;;;;
교양;노어노문학과;1학년;032.041;001;초급러시아어 1;3;월(7-3)/화(7-3)/수(7-3)/목(7-3)/금(7-3);003-107/003-107/003-107/003-107/003-107;;30;0;LAP 수업있음;;;
교양;서어서문학과;1학년;032.048;001;초급스페인어 1;3;;;;30;0;;;;
교양;서어서문학과;1학년;032.048;002;초급스페인어 1;3;;;;30;0;;;;
교양;서어서문학과;1학년;032.048;003;초급스페인어 1;3;월(4-3)/수(4-3)/목(4-3)/목(4-3)/금(4-3);003-106/003-106/003-106/003-104/003-106;;30;0;;;;
교양;서어서문학과;1학년;032.049;001;초급스페인어 2;3;;;;30;0;;;;
교양;서어서문학과;1학년;032.050;001;중급스페인어 1;3;월(1-3)/수(1-3)/금(1-3);001-207/001-207/001-207;;30;0;;;;
교양;언어학과;1학년;032.057;001;이태리어 1;3;월(4-3)/월(7-1)/월(7-1)/수(4-3)/수(7-1)/수(7-1)/금(4-3)/금(7-1)/금(7-1);009-102/008-406/008-407/009-102/008-406/008-407/009-102/008-406/008-407;이기철;40;0;1시간 LAB 수업 별도 이수해야 함;;;
교양;언어학과;1학년;032.059;001;스와힐리어 1;3;월(7-3)/월(6-1)/월(6-1)/수(7-3)/수(6-1)/수(6-1)/금(7-3)/금(6-1)/금(6-1);003-106/008-406/008-407/003-106/008-406/008-407/003-106/008-406/008-407;김광수;40;0;1시간 LAB 수업 별도 이수해야 함;;;
교양;아시아언어문명학부;1학년;032.068;001;아랍어 2;3;월(2-3)/월(5-1)/수(2-3)/수(5-1)/금(2-3)/금(5-1);003-108/003-108/003-108/003-108/003-108/003-108;;30;0;;;;
교양;협동과정  서양고전학전공;1학년;032.079;001;라틴어 1;3;월(1-3)/수(1-3)/금(1-3);004-309/004-309/004-309;김진식;35;0;;;;
교양;협동과정  서양고전학전공;1학년;032.079;002;라틴어 1;3;월(7-3)/수(7-3)/금(7-3);001-210/001-210/001-210;양호영;35;0;;;;
교양;수리과학부;1학년;033.001;001;수학 및 연습 1;3;월(1-3)/화(1-3)/수(1-3)/목(1-3)/금(1-3);020-103/020-103/020-103/020-103/020-103;;30;0;;;;
교양;수리과학부;1학년;033.001;002;수학 및 연습 1;3;월(3-4)/화(3-4)/수(3-4)/목(3-4)/금(3-4);020-108/020-108/020-108/020-108/020-108;;30;0;;;;
교양;수리과학부;1학년;033.001;003;수학 및 연습 1;3;월(5-5)/화(5-5)/수(5-5)/목(5-5)/금(5-5);025-104/025-104/025-104/025-104/025-104;;30;0;;;;
교양;수리과학부;1학년;033.001;004;수학 및 연습 1;3;월(7-2)/화(7-2)/수(7-2)/목(7-2)/금(7-2);020-116/020-116/020-116/020-116/020-116;;30;0;;;;
교양;수리과학부;1학년;033.001;005;수학 및 연습 1;3;월(1-3)/화(1-3)/수(1-3)/목(1-3)/금(1-3);024-101/024-101/024-101/024-101/024-101;;30;0;;;;
교양;수리과학부;1학년;033.001;006;수학 및 연습 1;3;월(3-4)/화(3-4)/수(3-4)/목(3-4)/금(3-4);025-1-208A/025-1-208A/025-1-208A/025-1-208A/025-1-208A;;30;0;;;;
교양;수리과학부;1학년;033.002;001;수학 및 연습 2;3;월(5-5)/화(5-5)/수(5-5)/목(5-5)/금(5-5);024-112/024-112/024-112/024-112/024-112;;30;0;;;;
교양;수리과학부;1학년;033.002;002;수학 및 연습 2;3;월(7-2)/화(7-2)/수(7-2)/목(7-2)/금(7-2);024-113/024-113/024-113/024-113/024-113;;30;0;;;;
교양;수리과학부;1학년;033.002;003;수학 및 연습 2;3;월(1-3)/화(1-3)/수(1-3)/목(1-3)/금(1-3);024-207/024-207/024-207/024-207/024-207;;30;0;;;;
교양;수리과학부;1학년;033.002;004;수학 및 연습 2;3;월(3-4)/화(3-4)/수(3-4)/목(3-4)/금(3-4);025-101/025-101/025-101/025-101/025-101;;30;0;;;;
교양;수리과학부;1학년;033.002;005;수학 및 연습 2;3;월(5-5)/화(5-5)/수(5-5)/목(5-5)/금(5-5);024-209/024-209/024-209/024-209/024-209;;30;0;;;;
교양;수리과학부;1학년;033.002;006;수학 및 연습 2;3;월(7-2)/화(7-2)/수(7-2)/목(7-2)/금(7-2);024-210/024-210/024-210/024-210/024-210;;30;0;;;;
교양;수리과학부;1학년;033.007;001;생명과학을 위한 수학 1;3;월(1-3)/수(1-3)/금(1-3);500-L310/500-L310/500-L310;;30;0;;;;
교양;수리과학부;1학년;033.007;002;생명과학을 위한 수학 1;3;월(4-3)/수(4-3)/금(4-3);500-L311/500-L311/500-L311;;30;0;;;;
교양;통계학과;1학년;033.019;001;통계학;3;월(1-3)/수(1-3)/금(1-3);025-109/025-109/025-109;;40;0;희망시간: 월,수,금 1,2,3  25동 109호;;;
교양;통계학과;1학년;033.020;001;통계학실험;1;월(6-1.5)/수(6-1.5)/토(6-1.5);025-203/025-203/025-203;;40;0;희망시간: 월,수,금  5,6  25동 203호;;;
교양;물리학전공;1학년;034.001;001;물리학 1;3;;;;30;0;;;;
교양;물리학전공;1학년;034.002;001;물리학 2;3;;;;30;0;;;;
교양;물리학전공;1학년;034.009;001;물리학실험 1;1;;;;30;0;;;;
교양;물리학전공;1학년;034.009;002;물리학실험 1;1;;;;30;0;;;;
교양;물리학전공;1학년;034.009;003;물리학실험 1;1;;;;30;0;;;;
교양;물리학전공;1학년;034.009;004;물리학실험 1;1;;;;30;0;;;;
교양;물리학전공;1학년;034.009;005;물리학실험 1;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;001;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;002;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;003;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;004;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;005;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;006;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;007;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;008;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;009;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;010;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;011;물리학실험 2;1;;;;30;0;;;;
교양;물리학전공;1학년;034.010;012;물리학실험 2;1;;;;30;0;;;;
교양;생명과학부;1학년;034.029;001;생물학;3;월(4-3)/수(4-3)/금(4-3);028-301/028-301/028-301;안태인;160;0;;;;
교양;생명과학부;1학년;034.029;002;생물학;3;월(1-3)/수(1-3)/금(1-3);028-102/028-102/028-102;Jonathan Miles Adams;120;0;ⓔ;;;
교양;생명과학부;1학년;034.033;001;생물학실험;1;화(1-3)/목(1-3);500-D-108/500-D-108;박동은;25;0;;;;
교양;생명과학부;1학년;034.033;002;생물학실험;1;화(1-3)/목(1-3);500-D-109/500-D-109;정종경;25;0;;;;
교양;생명과학부;1학년;034.033;003;생물학실험;1;화(4-3)/목(4-3);500-D-110/500-D-110;노정혜;25;0;;;;
교양;생명과학부;1학년;034.033;004;생물학실험;1;화(4-3)/목(4-3);500-D-111/500-D-111;석영재;25;0;;;;
교양;생명과학부;1학년;034.033;005;생물학실험;1;화(4-3)/목(4-3);500-D-112/500-D-112;이건수;25;0;;;;
교양;국어국문학과;1학년;041.003;001;문학과 대중문화;3;월(7-3)/수(7-3)/금(7-3);007-203/007-203/007-203;;40;0;;;;
교양;국어국문학과;1학년;041.010;001;한국현대시 읽기;3;월(4-3)/수(4-3)/금(4-3);009-110/009-110/009-110;;40;0;;;;
교양;국어국문학과;1학년;041.011;001;21세기 한국소설의 이해;3;월(1-3)/수(1-3)/금(1-3);007-202/007-202/007-202;;40;0;;;;
교양;국어국문학과;1학년;041.016;001;한국기초한문;3;월(1-3)/수(1-3)/금(1-3);007-203/007-203/007-203;;40;0;;;;
교양;국어국문학과;1학년;041.017;001;한국의 한자와 한자어;3;월(4-3)/수(4-3)/금(4-3);006-106/006-106/006-106;;40;0;;;;
교양;중어중문학과;1학년;041.019;001;동양의 고전;3;월(7-3)/수(7-3)/금(7-3);083-404/083-404/083-404;김월회;150;0;;;;
교양;영어영문학과;1학년;041.026;001;영미 대중소설 읽기;3;월(7-3)/수(7-3)/금(7-3);003-108/003-108/003-108;;40;0;월수금 1-3교시, 1동 209호;;;
교양;영어영문학과;1학년;041.026;002;영미 대중소설 읽기;3;월(1-3)/수(1-3)/금(1-3);003-106/003-106/003-106;;40;0;월수금4-6교시, 1동 209호;;;
교양;불어불문학과;1학년;041.029;001;말과 마음;3;월(1-3)/수(1-3)/금(1-3);006-103/006-103/006-103;이성은;60;0;;;;
교양;독어독문학과;1학년;041.032;001;문학과 사회;3;월(7-3)/수(7-3)/금(7-3);003-102/003-102/003-102;정항균;60;0;;;;
교양;노어노문학과;1학년;041.036;001;러시아명작의 이해;3;월(1-3)/수(1-3)/금(1-3);006-106/006-106/006-106;김민아;50;0;;;;
교양;서어서문학과;1학년;041.039;001;스페인어권명작의 이해;3;;;;40;0;;;;
교양;협동과정  서양고전학전공;1학년;041.045;001;그리스.로마신화;3;월(7-3)/수(7-3)/금(7-3);007-201/007-201/007-201;김헌;30;0;;;;
교양;협동과정  서양고전학전공;1학년;041.046;001;고대그리스.로마문학의 세계;3;월(1-3)/수(1-3)/금(1-3);001-103/001-103/001-103;안재원;50;0;;;;
교양;국어국문학과;1학년;042.002;001;드라마의 이해와 감상;3;월(7-3)/수(7-3)/금(7-3);008-301/008-301/008-301;;40;0;;;;
교양;영어영문학과;0;042.007;001;미국문화와 현대사회의 이해;3;월(1-3)/수(1-3)/금(1-3);007-102/007-102/007-102;정상준;60;0;월수금 1-3교시, 1동 103호;;;
교양;영어영문학과;0;042.008;001;영미문화 읽기;3;월(1-3)/수(1-3)/금(1-3);005-211/005-211/005-211;;50;0;월수금4-6교시,;;;
교양;영어영문학과;0;042.008;002;영미문화 읽기;3;월(4-3)/수(4-3)/금(4-3);005-212/005-212/005-212;;50;0;월수금7-9교시;;;
교양;불어불문학과;1학년;042.010;001;프랑스어권 문화의 이해;3;월(1-3)/수(1-3)/금(1-3);005-212/005-212/005-212;장진영;40;0;;;;
교양;독어독문학과;1학년;042.012;001;독일어권 문화의 이해;3;월(1-3)/수(1-3)/금(1-3);006-105/006-105/006-105;;50;0;;;;
교양;서어서문학과;1학년;042.014;001;스페인어권 문화의 이해;3;월(4-3)/수(4-3)/금(4-3);006-108/006-108/006-108;;40;0;;;;
교양;서어서문학과;1학년;042.014;002;스페인어권 문화의 이해;3;월(7-3)/수(7-3)/금(7-3);083-602/083-602/083-602;;40;0;;;;
교양;종교학과;1학년;042.017;001;종교와 영화;3;월(4-3)/수(4-3)/금(4-3);008-101/008-101/008-101;방원일;100;0;;;;
교양;종교학과;1학년;042.018;001;종교와 예술;3;월(4-3)/수(4-3)/금(4-3);007-201/007-201/007-201;최화선;40;0;;;;
교양;종교학과;1학년;042.019;001;현대문화와 기독교;3;월(4-3)/수(4-3)/금(4-3);009-106/009-106/009-106;이유나;80;0;;;;
교양;미학과;1학년;042.023;001;공연예술의 이해;2;화(4-3)/목(4-3);006-103/006-103;이수완;50;0;;;;
교양;미학과;1학년;042.023;002;공연예술의 이해;2;화(1-3)/목(1-3);007-101/007-101;전예완;50;0;;;;
교양;미학과;1학년;042.029;001;예술과 과학;3;월(4-3)/수(4-3)/금(4-3);002-110/002-110/002-110;김영;50;0;;;;
교양;미학과;1학년;042.031;001;영상예술의 이해;2;화(4-3)/목(4-3);006-106/006-106;민현준;40;0;ⓔ;;;
교양;미학과;1학년;042.031;002;영상예술의 이해;2;화(7-3)/목(7-3);008-301/008-301;염재철;50;0;;;;
교양;미학과;1학년;042.031;003;영상예술의 이해;2;화(1-3)/목(1-3);001-103/001-103;인원근;40;0;;;;
교양;미학과;1학년;042.031;004;영상예술의 이해;2;화(4-3)/목(4-3);006-105/006-105;최연희;40;0;;;;
교양;미학과;1학년;042.033;001;대중예술의 이해;2;화(1-3)/목(1-3);003-102/003-102;계영경;50;0;;;;
교양;서양화과;1학년;042.038;001;서양미술의 이해;3;월(4-3)/수(4-3)/금(4-3);049-215/049-215/049-215;;50;0;;;;
교양;서양화과;1학년;042.039;001;미술명작의 이해;3;월(7-3)/수(7-3)/금(7-3);049-309/049-309/049-309;;50;0;;;;
교양;국사학전공;0;043.007;001;한국사;3;월(1-3)/수(1-3)/금(1-3);008-301/008-301/008-301;;50;0;;;;
교양;국사학전공;0;043.007;002;한국사;3;월(4-3)/수(4-3)/금(4-3);007-202/007-202/007-202;;50;0;;;;
교양;국사학전공;0;043.007;003;한국사;3;월(7-3)/수(7-3)/금(7-3);005-212/005-212/005-212;;50;0;;;;
교양;국사학전공;1학년;043.008;001;한국인의 역사의식;3;월(1-3)/수(1-3)/금(1-3);003-203/003-203/003-203;;50;0;;;;
교양;국사학전공;1학년;043.011;001;한국의 독립운동;3;월(4-3)/수(4-3)/금(4-3);007-214/007-214/007-214;;50;0;;;;
교양;국사학전공;1학년;043.013;001;한국현대사의 이해;3;월(7-3)/수(7-3)/금(7-3);009-110/009-110/009-110;;50;0;;;;
